Ser No.,C,Al,Cu,Fe,Mn,Ni,Ti,V,Cr,Mo,Nb,Zr,Liquidus,Term. Temp,Solidifcation Range,Tot Vol Frac BCC,Tot Vol Frac FCC,Tot Vol Frac BCC+FCC,Tot Vol Frac Other,Acceptable
855,0,3.058599496,0,3.860922628,0,3.673576477,46.13129051,1.080014286,0,22.46907296,19.72652364,0,2318.35,968.85,1349.5,0.982488506,0,0.982488506,0.017511494,1
856,0,4.078132662,0,3.309362253,0,3.148779837,51.85605197,1.440019047,0,19.2592054,16.90844883,0,2286.42,970.19,1316.23,0.978804832,0,0.978804832,0.021195168,1
857,0,5.097665827,0,2.757801877,0,2.623983198,57.58081343,1.800023809,0,16.04933783,14.09037403,0,2239.4,972.79,1266.61,0.978945927,0,0.978945927,0.021054073,1
858,0,6.117198992,0,2.206241502,0,2.099186558,63.30557489,2.160028571,0,12.83947026,11.27229922,0,2174.33,975.47,1198.86,0.981979418,0,0.981979418,0.018020582,1
859,0,7.136732158,0,1.654681126,0,1.574389919,69.03033635,2.520033333,0,9.629602699,8.454224417,0,2086.02,980.9,1105.12,0.98568328,0,0.98568328,0.01431672,1
860,0,8.156265323,0,1.103120751,0,1.049593279,74.75509781,2.880038095,0,6.419735132,5.636149612,0,1965.38,990.16,975.22,0.989434028,0,0.989434028,0.010565972,1
861,0,9.175798489,0,0.551560375,0,0.52479664,80.47985927,3.240042857,0,3.209867566,2.818074806,0,1803.81,1094.71,709.1,0.990016404,0,0.990016404,0.009983596,1
862,0,0,8,20,32,35,5,0,0,0,0,0,1132.08,865.95,266.13,0,0.99003027,0.99003027,0.00996973,1
863,0,0,7.2,18,28.8,31.5,10.3,0,0,0.7,1.2,2.3,1283.52,831.82,451.7,0.002462342,0.806507705,0.808970047,0.191029953,0
864,0,0,6.4,16,25.6,28,15.6,0,0,1.4,2.4,4.6,1398.53,810.01,588.52,0.049890057,0.539543815,0.589433872,0.410566128,0
865,0,0,5.6,14,22.4,24.5,20.9,0,0,2.1,3.6,6.9,1408.59,808.63,599.96,0.32028904,0.273002426,0.593291466,0.406708534,0
866,0,0,4.8,12,19.2,21,26.2,0,0,2.8,4.8,9.2,1395.79,792.2,603.59,0.467481397,0.064017083,0.53149848,0.46850152,0
867,0,0,4,10,16,17.5,31.5,0,0,3.5,6,11.5,1414.32,805.84,608.48,0.596223062,0,0.596223062,0.403776938,0
868,0,0,3.2,8,12.8,14,36.8,0,0,4.2,7.2,13.8,1563.82,810.4,753.42,0.495482085,0,0.495482085,0.504517915,0
869,0,0,2.4,6,9.6,10.5,42.1,0,0,4.9,8.4,16.1,1692.18,785.7,906.48,0.462602886,0,0.462602886,0.537397114,0
870,0,0,1.6,4,6.4,7,47.4,0,0,5.6,9.6,18.4,1798.91,849.16,949.75,0.602596705,0,0.602596705,0.397403295,0
871,0,0,0.8,2,3.2,3.5,52.7,0,0,6.3,10.8,20.7,1884.8,776.63,1108.17,0.822491433,0,0.822491433,0.177508567,0
872,0,0,0,3.865346045,0,22.06671152,28.56069768,0,0,29.2432602,16.26398456,0,2035.31,1078.27,957.04,0.89236024,0,0.89236024,0.10763976,0
873,0,1.019533165,0,3.47881144,0,19.86004037,34.32508999,0.360004762,0,26.31893418,14.6375861,0,2058.86,1063.73,995.13,0.990061405,0,0.990061405,0.009938595,1
874,0,2.039066331,0,3.092276836,0,17.65336922,40.08948229,0.720009524,0,23.39460816,13.01118764,0,2077.62,968.27,1109.35,0.981082392,0,0.981082392,0.018917608,1
875,0,3.058599496,0,2.705742231,0,15.44669806,45.8538746,1.080014286,0,20.47028214,11.38478919,0,2086.96,950.83,1136.13,0.923824019,0,0.923824019,0.076175981,0
876,0,4.078132662,0,2.319207627,0,13.24002691,51.6182669,1.440019047,0,17.54595612,9.758390734,0,2083.58,949.67,1133.91,0.863403116,0,0.863403116,0.136596884,0
877,0,5.097665827,0,1.932673022,0,11.03335576,57.3826592,1.800023809,0,14.6216301,8.131992278,0,2064.36,953.97,1110.39,0.843023958,0,0.843023958,0.156976042,0
878,0,6.117198992,0,1.546138418,0,8.826684608,63.14705151,2.160028571,0,11.69730408,6.505593822,0,2025.45,959.85,1065.6,0.872619546,0,0.872619546,0.127380454,0
879,0,7.136732158,0,1.159603813,0,6.620013456,68.91144381,2.520033333,0,8.772978059,4.879195367,0,1961.62,967.98,993.64,0.911968651,0,0.911968651,0.088031349,0
880,0,8.156265323,0,0.773069209,0,4.413342304,74.67583612,2.880038095,0,5.848652039,3.252796911,0,1866.6,985.41,881.19,0.947220195,0,0.947220195,0.052779805,0
881,0,9.175798489,0,0.386534604,0,2.206671152,80.44022842,3.240042857,0,2.92432602,1.626398456,0,1745.98,1011.83,734.15,0.975188952,0,0.975188952,0.024811048,1
882,0,0,0,5.189967889,0,22.2215921,25.73366758,0,0,21.89761084,24.95716158,0,1982.34,1082.39,899.95,0.893647942,0,0.893647942,0.106352058,0
883,0,1.019533165,0,4.6709711,0,19.99943289,31.7807629,0.360004762,0,19.70784976,22.46144542,0,2016.12,1136.84,879.28,0.988892112,0,0.988892112,0.011107888,1
884,0,2.039066331,0,4.151974311,0,17.77727368,37.82785821,0.720009524,0,17.51808867,19.96572927,0,2043.94,995.47,1048.47,0.99003195,0,0.99003195,0.00996805,1
885,0,3.058599496,0,3.632977522,0,15.55511447,43.87495353,1.080014286,0,15.32832759,17.47001311,0,2061.23,935.02,1126.21,0.974253549,0,0.974253549,0.025746451,1
886,0,4.078132662,0,3.113980733,0,13.33295526,49.92204884,1.440019047,0,13.13856651,14.97429695,0,2064.78,938.73,1126.05,0.941213486,0,0.941213486,0.058786514,0
887,0,5.097665827,0,2.594983944,0,11.11079605,55.96914415,1.800023809,0,10.94880542,12.47858079,0,2051.42,947.73,1103.69,0.917200358,0,0.917200358,0.082799642,0
888,0,6.117198992,0,2.075987155,0,8.888636842,62.01623947,2.160028571,0,8.759044337,9.982864633,0,2017,957.64,1059.36,0.918621283,0,0.918621283,0.081378717,0
889,0,7.136732158,0,1.556990367,0,6.666477631,68.06333478,2.520033333,0,6.569283253,7.487148475,0,1955.86,966.2,989.66,0.933594558,0,0.933594558,0.066405442,0
890,0,8.156265323,0,1.037993578,0,4.444318421,74.1104301,2.880038095,0,4.379522168,4.991432316,0,1861.49,976.24,885.25,0.954735066,0,0.954735066,0.045264934,1
891,0,9.175798489,0,0.518996789,0,2.22215921,80.15752541,3.240042857,0,2.189761084,2.495716158,0,1740.65,1005.46,735.19,0.977635366,0,0.977635366,0.022364634,1
892,0,0,4.03,0,16.51,18.28,20.13,0,0,24.14,16.91,0,1963.75,776,1187.75,0.654902738,0.339154135,0.994056873,0.005943127,1
893,0,1.019533165,3.627,0,14.859,16.452,26.72846207,0.360004762,0,21.735,15.219,0,1977.46,797.98,1179.48,0.797032753,0.150784926,0.947817679,0.052182321,0
894,0,2.039066331,3.224,0,13.208,14.624,33.33692415,0.720009524,0,19.32,13.528,0,1991.24,794.71,1196.53,0.83415815,0.013167197,0.847325347,0.152674653,0
895,0,3.058599496,2.821,0,11.557,12.796,39.94538622,1.080014286,0,16.905,11.837,0,1998.26,809.19,1189.07,0.866813286,0,0.866813286,0.133186714,0
896,0,4.078132662,2.418,0,9.906,10.968,46.55384829,1.440019047,0,14.49,10.146,0,1994.81,750.16,1244.65,0.890303286,0,0.890303286,0.109696714,0
897,0,5.097665827,2.015,0,8.255,9.14,53.16231036,1.800023809,0,12.075,8.455,0,1978.23,749.62,1228.61,0.937113239,0,0.937113239,0.062886761,0
898,0,6.117198992,1.612,0,6.604,7.312,59.77077244,2.160028571,0,9.66,6.764,0,1945.46,749.62,1195.84,0.95912056,0,0.95912056,0.04087944,1
899,0,7.136732158,1.209,0,4.953,5.484,66.37923451,2.520033333,0,7.245,5.073,0,1892.2,749.52,1142.68,0.973799587,0,0.973799587,0.026200413,1
900,0,8.156265323,0.806,0,3.302,3.656,72.98769658,2.880038095,0,4.83,3.382,0,1813.76,751.31,1062.45,0.982763892,0,0.982763892,0.017236108,1
901,0,9.175798489,0.403,0,1.651,1.828,79.59615865,3.240042857,0,2.415,1.691,0,1719.88,862.37,857.51,0.989191647,0,0.989191647,0.010808353,1
902,0,0,5,0.55,20.5,22.45,17.5,0,0,20,14,0,1829.74,805.57,1024.17,0.489555236,0.502376697,0.991931933,0.008068067,1
903,0,1.019533165,4.5,0.495,18.45,20.205,24.37046207,0.360004762,0,18,12.6,0,1840.97,788.2,1052.77,0.745625872,0.204333892,0.949959764,0.050040236,0
904,0,2.039066331,4,0.44,16.4,17.96,31.24092415,0.720009524,0,16,11.2,0,1858.43,795.59,1062.84,0.800813928,0.085811682,0.88662561,0.11337439,0
905,0,3.058599496,3.5,0.385,14.35,15.715,38.11138622,1.080014286,0,14,9.8,0,1872.51,803.74,1068.77,0.82195119,0.014833445,0.836784635,0.163215365,0
906,0,4.078132662,3,0.33,12.3,13.47,44.98184829,1.440019047,0,12,8.4,0,1877.43,749.28,1128.15,0.854376595,0,0.854376595,0.145623405,0
907,0,5.097665827,2.5,0.275,10.25,11.225,51.85231036,1.800023809,0,10,7,0,1870.19,750.8,1119.39,0.907661856,0,0.907661856,0.092338144,0
908,0,6.117198992,2,0.22,8.2,8.98,58.72277244,2.160028571,0,8,5.6,0,1848.17,750.79,1097.38,0.942795719,0,0.942795719,0.057204281,0
909,0,7.136732158,1.5,0.165,6.15,6.735,65.59323451,2.520033333,0,6,4.2,0,1808.28,749.19,1059.09,0.967603196,0,0.967603196,0.032396804,1
910,0,8.156265323,1,0.11,4.1,4.49,72.46369658,2.880038095,0,4,2.8,0,1748.85,752.09,996.76,0.97932809,0,0.97932809,0.02067191,1
911,0,9.175798489,0.5,0.055,2.05,2.245,79.33415865,3.240042857,0,2,1.4,0,1688.07,825.81,862.26,0.98864056,0,0.98864056,0.01135944,1
912,0,0,5,0.55,20.5,22.45,17.5,0,0,20,14,0,1829.74,805.57,1024.17,0.489555236,0.502376697,0.991931933,0.008068067,1
913,0.022989902,0,4.5,7.412508633,18.55052485,21.14593577,15.75,0,2.018040845,18,12.6,0,1699.13,819.49,879.64,0.409796898,0.446931769,0.856728666,0.143271334,0
914,0.045979804,0,4,14.27501727,16.6010497,19.84187154,14,0,4.03608169,16,11.2,0,1578.54,826.56,751.98,0.274920043,0.446819173,0.721739217,0.278260783,0
915,0.068969707,0,3.5,21.1375259,14.65157456,18.5378073,12.25,0,6.054122535,14,9.8,0,1464.1,837.07,627.03,0.182990106,0.428127713,0.611117819,0.388882181,0
916,0.091959609,0,3,28.00003453,12.70209941,17.23374307,10.5,0,8.072163381,12,8.4,0,1352.27,854.21,498.06,0.086584378,0.41721198,0.503796359,0.496203641,0
917,0.114949511,0,2.5,34.86254316,10.75262426,15.92967884,8.75,0,10.09020423,10,7,0,1322.69,863.34,459.35,0.00126417,0.429136729,0.430400899,0.569599101,0
918,0.137939413,0,2,41.7250518,8.80314911,14.62561461,7,0,12.10824507,8,5.6,0,1315.67,868.49,447.18,8.05E-06,0.518375961,0.518384015,0.481615985,0
919,0.160929315,0,1.5,48.58756043,6.853673962,13.32155038,5.25,0,14.12628592,6,4.2,0,1282,934.93,347.07,0.210503887,0.519594246,0.730098133,0.269901867,0
920,0.183919218,0,1,55.45006906,4.904198814,12.01748615,3.5,0,16.14432676,4,2.8,0,1297.59,1009.29,288.3,0.315180783,0.548601069,0.863781852,0.136218148,0
921,0.20690912,0,0.5,62.31257769,2.954723666,10.71342191,1.75,0,18.16236761,2,1.4,0,1375.29,1131.15,244.14,0.423347635,0.52733439,0.950682025,0.049317975,1
922,0,0,28.60608925,12.01877756,0,19.53578646,23.369915,16.46943173,0,0,0,0,1118.19,886.93,231.26,0.245494782,0.081171874,0.326666656,0.673333344,0
923,0,0,0,5.030169553,0,7.179130868,42.54697778,0,0,26.34627312,18.89744868,0,2279.03,933.71,1345.32,0.927812275,0,0.927812275,0.072187725,0
924,0,1.019533165,0,4.527152598,0,6.461217781,46.91274208,0.360004762,0,23.71164581,17.00770381,0,2270.72,951.59,1319.13,0.901263615,0,0.901263615,0.098736385,0
925,0,2.039066331,0,4.024135643,0,5.743304695,51.27850637,0.720009524,0,21.07701849,15.11795894,0,2254.17,956.74,1297.43,0.892077343,0,0.892077343,0.107922657,0
926,0,3.058599496,0,3.521118687,0,5.025391608,55.64427067,1.080014286,0,18.44239118,13.22821407,0,2228.23,959.24,1268.99,0.909961041,0,0.909961041,0.090038959,0
927,0,4.078132662,0,3.018101732,0,4.307478521,60.01003496,1.440019047,0,15.80776387,11.33846921,0,2191.57,961.95,1229.62,0.934302198,0,0.934302198,0.065697802,0
928,0,5.097665827,0,2.515084777,0,3.589565434,64.37579926,1.800023809,0,13.17313656,9.448724339,0,2142.36,964.93,1177.43,0.954136618,0,0.954136618,0.045863382,1
929,0,6.117198992,0,2.012067821,0,2.871652347,68.74156355,2.160028571,0,10.53850925,7.558979471,0,2077.93,968.16,1109.77,0.969291478,0,0.969291478,0.030708522,1
930,0,7.136732158,0,1.509050866,0,2.15373926,73.10732784,2.520033333,0,7.903881935,5.669234603,0,1994.22,973.79,1020.43,0.979672683,0,0.979672683,0.020327317,1
931,0,8.156265323,0,1.006033911,0,1.435826174,77.47309214,2.880038095,0,5.269254623,3.779489736,0,1886.17,982.55,903.62,0.987090482,0,0.987090482,0.012909518,1
932,0,9.175798489,0,0.503016955,0,0.717913087,81.83885643,3.240042857,0,2.634627312,1.889744868,0,1759.31,1010.18,749.13,0.991750989,0,0.991750989,0.008249011,1
933,0,0,8,20,32,35,5,0,0,0,0,0,1132.08,865.95,266.13,0,0.99003027,0.99003027,0.00996973,1
934,0,0,7.2,18,28.8,31.5,11,0,0,0.5,1,2,1277.14,828.61,448.53,0.002718243,0.82195393,0.824672172,0.175327828,0
935,0,0,6.4,16,25.6,28,17,0,0,1,2,4,1391.07,809.75,581.32,0.058682066,0.552716374,0.61139844,0.38860156,0
936,0,0,5.6,14,22.4,24.5,23,0,0,1.5,3,6,1398.19,806.05,592.14,0.321712134,0.241201115,0.562913249,0.437086751,0
937,0,0,4.8,12,19.2,21,29,0,0,2,4,8,1390.22,788.63,601.59,0.489953069,0.041250549,0.531203617,0.468796383,0
938,0,0,4,10,16,17.5,35,0,0,2.5,5,10,1327.97,831.36,496.61,0.630870329,0,0.630870329,0.369129671,0
939,0,0,3.2,8,12.8,14,41,0,0,3,6,12,1480.2,804.4,675.8,0.32878601,0,0.32878601,0.67121399,0
940,0,0,2.4,6,9.6,10.5,47,0,0,3.5,7,14,1613.34,784.49,828.85,0.388409359,0,0.388409359,0.611590641,0
941,0,0,1.6,4,6.4,7,53,0,0,4,8,16,1726.05,782.23,943.82,0.608594782,0,0.608594782,0.391405218,0
942,0,0,0.8,2,3.2,3.5,59,0,0,4.5,9,18,1818.74,823.74,995,0.822956716,0,0.822956716,0.177043284,0
943,0,0,7,0.37,28.7,31.03,12.5,0,0,12,8.4,0,1545.22,807.78,737.44,0.181116988,0.807277684,0.988394672,0.011605328,1
944,0.022989902,0,6.3,7.250508633,25.93052485,28.86793577,11.25,0,2.018040845,10.8,7.56,0,1434.55,825.45,609.1,0.152186159,0.75592189,0.908108049,0.091891951,0
945,0.045979804,0,5.6,14.13101727,23.1610497,26.70587154,10,0,4.03608169,9.6,6.72,0,1331.42,835.76,495.66,0.102451802,0.716312533,0.818764336,0.181235664,0
946,0.068969707,0,4.9,21.0115259,20.39157456,24.5438073,8.75,0,6.054122535,8.4,5.88,0,1232.98,845.14,387.84,0.0350325,0.689046064,0.724078564,0.275921436,0
947,0.091959609,0,4.2,27.89203453,17.62209941,22.38174307,7.5,0,8.072163381,7.2,5.04,0,1223.64,863.59,360.05,0.001844957,0.6989903,0.700835257,0.299164743,0
948,0.114949511,0,3.5,34.77254316,14.85262426,20.21967884,6.25,0,10.09020423,6,4.2,0,1227.23,861.28,365.95,0.000250881,0.741074614,0.741325495,0.258674505,0
949,0.137939413,0,2.8,41.6530518,12.08314911,18.05761461,5,0,12.10824507,4.8,3.36,0,1209.44,869.99,339.45,0,0.793869332,0.793869332,0.206130668,0
950,0.160929315,0,2.1,48.53356043,9.313673962,15.89555038,3.75,0,14.12628592,3.6,2.52,0,1256.49,929,327.49,0,0.860518853,0.860518853,0.139481147,0
951,0.183919218,0,1.4,55.41406906,6.544198814,13.73348615,2.5,0,16.14432676,2.4,1.68,0,1318.51,1014.06,304.45,0.013075309,0.907424339,0.920499647,0.079500353,0
952,0.20690912,0,0.7,62.29457769,3.774723666,11.57142191,1.25,0,18.16236761,1.2,0.84,0,1380.96,1137.51,243.45,0.127911156,0.841715802,0.969626958,0.030373042,1
953,0,0,10,0.1,41,43.9,5,0,0,0,0,0,989.31,864.21,125.1,0,0.990013066,0.990013066,0.009986934,1
954,0,0,9,0.29,36.9,39.61,7.3,0,0,3.5,3.4,0,1016.96,874.1,142.86,0.022280432,0.977719568,1,-9.10E-15,1
955,0,0,8,0.48,32.8,35.32,9.6,0,0,7,6.8,0,1312.45,814.46,497.99,0.085256308,0.904821972,0.99007828,0.00992172,1
956,0,0,7,0.67,28.7,31.03,11.9,0,0,10.5,10.2,0,1512.63,806.85,705.78,0.171583194,0.821887451,0.993470644,0.006529356,1
957,0,0,6,0.86,24.6,26.74,14.2,0,0,14,13.6,0,1664.97,807.91,857.06,0.297240367,0.689902814,0.987143181,0.012856819,1
958,0,0,5,1.05,20.5,22.45,16.5,0,0,17.5,17,0,1796.05,807.5,988.55,0.464952096,0.50286294,0.967815036,0.032184964,1
959,0,0,4,1.24,16.4,18.16,18.8,0,0,21,20.4,0,1922.37,788.2,1134.17,0.643803239,0.300508929,0.944312168,0.055687832,0
960,0,0,3,1.43,12.3,13.87,21.1,0,0,24.5,23.8,0,2052.95,805.49,1247.46,0.765663636,0.157149608,0.922813245,0.077186755,0
961,0,0,2,1.62,8.2,9.58,23.4,0,0,28,27.2,0,2192.2,803.15,1389.05,0.857653107,0.067547498,0.925200605,0.074799395,0
962,0,0,1,1.81,4.1,5.29,25.7,0,0,31.5,30.6,0,2342.02,913.65,1428.37,0.930138356,0.013033485,0.943171841,0.056828159,0
963,0,0,8,20,32,35,5,0,0,0,0,0,1132,866,266,0,0.99003027,0.99003027,0.00996973,1
964,0.02,0,7.2,24.92,28.9,32.44,4.5,0,2.02,0,0,0,1170,846,324,0,0.998953374,0.998953374,0.001046626,1
965,0.05,0,6.4,29.84,25.8,29.88,4,0,4.04,0,0,0,1205,851,354,0,0.9881899,0.9881899,0.0118101,1
966,0.07,0,5.6,34.75,22.7,27.32,3.5,0,6.05,0,0,0,1239,863,376,0,0.987930724,0.987930724,0.012069276,1
967,0.09,0,4.8,39.67,19.6,24.76,3,0,8.07,0,0,0,1271,881,390,0,0.987418606,0.987418606,0.012581394,1
968,0.11,0,4,44.59,16.5,22.2,2.5,0,10.09,0,0,0,1303,902,401,0,0.987146754,0.987146754,0.012853246,1
969,0.14,0,3.2,49.51,13.4,19.65,2,0,12.11,0,0,0,1333,927,406,0,0.98724856,0.98724856,0.01275144,1
970,0.16,0,2.4,54.42,10.3,17.09,1.5,0,14.13,0,0,0,1362,975,387,0,0.986719626,0.986719626,0.013280374,1
971,0.18,0,1.6,59.34,7.2,14.53,1,0,16.14,0,0,0,1391,1052,339,0,0.986510466,0.986510466,0.013489534,1
972,0.21,0,0.8,64.26,4.1,11.97,0.5,0,18.16,0,0,0,1418,1242,176,0.007660741,0.981288476,0.988949217,0.011050783,1
973,0,0,10,0.1,41,43.9,5,0,0,0,0,0,989.31,864.21,125.1,0,0.990013066,0.990013066,0.009986934,1
974,0,0,9,0.09,36.9,39.51,9.5,0,0,1,1.5,2.5,895.34,831.6,63.74,0.147902379,0.833507749,0.981410127,0.018589873,1
975,0,0,8,0.08,32.8,35.12,14,0,0,2,3,5,1214.09,864.46,349.63,0.323757322,0.676242678,1,-7.55E-14,1
976,0,0,7,0.07,28.7,30.73,18.5,0,0,3,4.5,7.5,1255.79,800.34,455.45,0.499480276,0.440634012,0.940114289,0.059885711,0
977,0,0,6,0.06,24.6,26.34,23,0,0,4,6,10,1436.73,799.18,637.55,0.630628156,0.208847011,0.839475167,0.160524833,0
978,0,0,5,0.05,20.5,21.95,27.5,0,0,5,7.5,12.5,1603.68,762.82,840.86,0.34385057,0.076057544,0.419908115,0.580091885,0
979,0,0,4,0.04,16.4,17.56,32,0,0,6,9,15,1740.02,672.34,1067.68,0.204350682,0.013310121,0.217660804,0.782339196,0
980,0,0,3,0.03,12.3,13.17,36.5,0,0,7,10.5,17.5,1845.04,779.26,1065.78,0.302027771,0,0.302027771,0.697972229,0
981,0,0,2,0.02,8.2,8.78,41,0,0,8,12,20,1924.45,897.53,1026.92,0.51898807,0,0.51898807,0.48101193,0
982,0,0,1,0.01,4.1,4.39,45.5,0,0,9,13.5,22.5,1983.63,769.69,1213.94,0.773312303,0,0.773312303,0.226687697,0
983,0,0,10,0.1,41,43.9,5,0,0,0,0,0,989.31,864.21,125.1,0,0.990013066,0.990013066,0.009986934,1
984,0,0,9,0.19,36.9,39.61,7.5,0,0,4,2.8,0,1041.57,862.94,178.63,0.026823562,0.972975905,0.999799467,0.000200533,1
985,0,0,8,0.28,32.8,35.32,10,0,0,8,5.6,0,1342.05,866.41,475.64,0.097143981,0.902856019,1,-1.87E-14,1
986,0,0,7,0.37,28.7,31.03,12.5,0,0,12,8.4,0,1545.22,807.78,737.44,0.181116988,0.807277684,0.988394672,0.011605328,1
987,0,0,6,0.46,24.6,26.74,15,0,0,16,11.2,0,1699.05,804.74,894.31,0.328106017,0.666540251,0.994646268,0.005353732,1
988,0,0,5,0.55,20.5,22.45,17.5,0,0,20,14,0,1829.74,805.57,1024.17,0.489555236,0.502376697,0.991931933,0.008068067,1
989,0,0,4,0.64,16.4,18.16,20,0,0,24,16.8,0,1953.43,787.88,1165.55,0.658956526,0.325108141,0.984064667,0.015935333,1
990,0,0,3,0.73,12.3,13.87,22.5,0,0,28,19.6,0,2079.55,803.19,1276.36,0.783977507,0.177993371,0.961970879,0.038029121,1
991,0,0,2,0.82,8.2,9.58,25,0,0,32,22.4,0,2213.49,801.63,1411.86,0.876941086,0.081547211,0.958488297,0.041511703,1
992,0,0,1,0.91,4.1,5.29,27.5,0,0,36,25.2,0,2358.46,800.07,1558.39,0.946536764,0.021532582,0.968069346,0.031930654,1
993,0,0,30.19338694,5.052506061,0,27.88257144,23.57843198,13.29310357,0,0,0,0,1286.16,886.93,399.23,0.005002772,0.060375989,0.065378762,0.934621238,0
994,0,1.019533165,27.17404825,4.547255455,0,25.0943143,29.84105086,12.32379798,0,0,0,0,1153.49,830.73,322.76,0.426987604,0.058924678,0.485912282,0.514087718,0
995,0,2.039066331,24.15470955,4.042004848,0,22.30605715,36.10366973,11.35449238,0,0,0,0,1162.84,772.77,390.07,0.832589314,0.109985391,0.942574705,0.057425295,0
996,0,3.058599496,21.13537086,3.536754242,0,19.51780001,42.36628861,10.38518679,0,0,0,0,1168.48,755.38,413.1,0.869810036,0.012595521,0.882405556,0.117594444,0
997,0,4.078132662,18.11603216,3.031503636,0,16.72954286,48.62890748,9.415881192,0,0,0,0,1142.05,895.55,246.5,0.889287497,0,0.889287497,0.110712503,0
998,0,5.097665827,15.09669347,2.52625303,0,13.94128572,54.89152636,8.446575597,0,0,0,0,1098.94,915.91,183.03,0.926948859,0,0.926948859,0.073051141,0
999,0,6.117198992,12.07735478,2.021002424,0,11.15302858,61.15414523,7.477270001,0,0,0,0,1204.61,913.5,291.11,0.950712937,0,0.950712937,0.049287063,1
1000,0,7.136732158,9.058016082,1.515751818,0,8.364771432,67.4167641,6.507964405,0,0,0,0,1346.02,909.61,436.41,0.973200454,0,0.973200454,0.026799546,1
1001,0,8.156265323,6.038677388,1.010501212,0,5.576514288,73.67938298,5.53865881,0,0,0,0,1473.95,918.06,555.89,0.988226447,0,0.988226447,0.011773553,1
1002,0,9.175798489,3.019338694,0.505250606,0,2.788257144,79.94200185,4.569353214,0,0,0,0,1586.24,1054.11,532.13,0.990131415,0,0.990131415,0.009868585,1
1003,0,0,30.1490378,8.07213561,0,24.96144928,23.54379913,13.27357818,0,0,0,0,1196.96,887.68,309.28,0.211480238,0.092254732,0.303734971,0.696265029,0
1004,0,1.019533165,27.13413402,7.264922049,0,22.46530435,29.80988129,12.30622513,0,0,0,0,1130.93,830.83,300.1,0.449776783,0.076998467,0.52677525,0.47322475,0
1005,0,2.039066331,24.11923024,6.457708488,0,19.96915943,36.07596345,11.33887207,0,0,0,0,1144.51,769.21,375.3,0.781422753,0.106839519,0.888262271,0.111737729,0
1006,0,3.058599496,21.10432646,5.650494927,0,17.4730145,42.34204561,10.37151901,0,0,0,0,1147.95,755.51,392.44,0.795868288,0.011199688,0.807067976,0.192932024,0
1007,0,4.078132662,18.08942268,4.843281366,0,14.97686957,48.60812777,9.404165956,0,0,0,0,1122.25,906.6,215.65,0.845871196,0,0.845871196,0.154128804,0
1008,0,5.097665827,15.0745189,4.036067805,0,12.48072464,54.87420993,8.4368129,0,0,0,0,1082.8,911.69,171.11,0.900855339,0,0.900855339,0.099144661,0
1009,0,6.117198992,12.05961512,3.228854244,0,9.984579713,61.14029209,7.469459844,0,0,0,0,1202.77,902.37,300.4,0.937105246,0,0.937105246,0.062894754,0
1010,0,7.136732158,9.044711339,2.421640683,0,7.488434785,67.40637425,6.502106788,0,0,0,0,1346.72,902.25,444.47,0.964832509,0,0.964832509,0.035167491,1
